#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
custom_site_id,lon,lat,gmv_PGA,gsd_PGA,gmv_SA(0.1),gsd_SA(0.1),gmv_SA(0.3),gsd_SA(0.3),gmv_SA(0.5),gsd_SA(0.5),gmv_SA(0.7),gsd_SA(0.7),gmv_SA(1.0),gsd_SA(1.0),gmv_SA(1.5),gsd_SA(1.5)
rb5j3m2c,1.73025E+02,-4.40480E+01,2.26862E-02,1.37055E+00,4.61413E-02,1.36333E+00,4.54092E-02,1.37687E+00,3.25791E-02,1.36896E+00,2.40450E-02,1.36507E+00,1.62819E-02,1.35278E+00,9.43706E-03,1.35090E+00
rb5j3mr9,1.73034E+02,-4.40480E+01,2.24843E-02,1.37031E+00,4.57000E-02,1.36301E+00,4.50150E-02,1.37702E+00,3.23186E-02,1.36909E+00,2.38619E-02,1.36514E+00,1.61640E-02,1.35267E+00,9.37313E-03,1.35050E+00
rb5j3tq1,1.73043E+02,-4.40480E+01,2.22821E-02,1.37008E+00,4.52582E-02,1.36270E+00,4.46204E-02,1.37719E+00,3.20577E-02,1.36923E+00,2.36786E-02,1.36521E+00,1.60460E-02,1.35257E+00,9.30912E-03,1.35009E+00
rb5j3vk9,1.73052E+02,-4.40480E+01,2.20801E-02,1.36984E+00,4.48170E-02,1.36240E+00,4.42263E-02,1.37737E+00,3.17972E-02,1.36938E+00,2.34956E-02,1.36529E+00,1.59281E-02,1.35247E+00,9.24519E-03,1.34971E+00
rb5j6j71,1.73061E+02,-4.40480E+01,2.18807E-02,1.36964E+00,4.43815E-02,1.36212E+00,4.38371E-02,1.37756E+00,3.15399E-02,1.36953E+00,2.33147E-02,1.36537E+00,1.58117E-02,1.35238E+00,9.18203E-03,1.34933E+00
rb5j6m39,1.73070E+02,-4.40480E+01,2.16840E-02,1.36944E+00,4.39522E-02,1.36186E+00,4.34532E-02,1.37777E+00,3.12861E-02,1.36969E+00,2.31363E-02,1.36546E+00,1.56968E-02,1.35229E+00,9.11973E-03,1.34894E+00
rb5j6t23,1.73079E+02,-4.40480E+01,2.14900E-02,1.36924E+00,4.35288E-02,1.36161E+00,4.30746E-02,1.37798E+00,3.10357E-02,1.36986E+00,2.29604E-02,1.36556E+00,1.55835E-02,1.35220E+00,9.05828E-03,1.34858E+00
rb5j6tqc,1.73088E+02,-4.40480E+01,2.12987E-02,1.36906E+00,4.31114E-02,1.36138E+00,4.27012E-02,1.37820E+00,3.07888E-02,1.37004E+00,2.27868E-02,1.36566E+00,1.54717E-02,1.35213E+00,8.99765E-03,1.34821E+00
rb5j6vm3,1.73097E+02,-4.40480E+01,2.11100E-02,1.36890E+00,4.26997E-02,1.36115E+00,4.23329E-02,1.37843E+00,3.05452E-02,1.37021E+00,2.26156E-02,1.36575E+00,1.53614E-02,1.35205E+00,8.93783E-03,1.34786E+00
rb5j7j7c,1.73106E+02,-4.40480E+01,2.09239E-02,1.36874E+00,4.22937E-02,1.36095E+00,4.19695E-02,1.37867E+00,3.03048E-02,1.37040E+00,2.24466E-02,1.36587E+00,1.52526E-02,1.35198E+00,8.87881E-03,1.34750E+00
rb5j7m63,1.73115E+02,-4.40480E+01,2.07402E-02,1.36859E+00,4.18933E-02,1.36076E+00,4.16109E-02,1.37891E+00,3.00676E-02,1.37059E+00,2.22798E-02,1.36597E+00,1.51452E-02,1.35191E+00,8.82057E-03,1.34717E+00
rb5j7t31,1.73124E+02,-4.40480E+01,2.05591E-02,1.36845E+00,4.14983E-02,1.36058E+00,4.12572E-02,1.37917E+00,2.98336E-02,1.37079E+00,2.21153E-02,1.36610E+00,1.50392E-02,1.35184E+00,8.76309E-03,1.34684E+00
rb5j7tr9,1.73133E+02,-4.40480E+01,2.03803E-02,1.36833E+00,4.11087E-02,1.36041E+00,4.09081E-02,1.37943E+00,2.96025E-02,1.37098E+00,2.19529E-02,1.36621E+00,1.49346E-02,1.35178E+00,8.70635E-03,1.34653E+00
rb5j7vq1,1.73142E+02,-4.40480E+01,2.02038E-02,1.36820E+00,4.07243E-02,1.36026E+00,4.05635E-02,1.37971E+00,2.93745E-02,1.37119E+00,2.17926E-02,1.36633E+00,1.48314E-02,1.35171E+00,8.65034E-03,1.34619E+00
rb5jkjk9,1.73151E+02,-4.40480E+01,2.00297E-02,1.36808E+00,4.03451E-02,1.36013E+00,4.02235E-02,1.37999E+00,2.91495E-02,1.37140E+00,2.16343E-02,1.36645E+00,1.47295E-02,1.35167E+00,8.59505E-03,1.34588E+00
rb5jkm73,1.73160E+02,-4.40480E+01,1.98579E-02,1.36797E+00,3.99709E-02,1.36000E+00,3.98879E-02,1.38027E+00,2.89273E-02,1.37161E+00,2.14781E-02,1.36659E+00,1.46288E-02,1.35162E+00,8.54047E-03,1.34556E+00
rb5jkt3c,1.73169E+02,-4.40480E+01,1.96882E-02,1.36788E+00,3.96016E-02,1.35989E+00,3.95566E-02,1.38056E+00,2.87080E-02,1.37184E+00,2.13238E-02,1.36672E+00,1.45295E-02,1.35156E+00,8.48658E-03,1.34527E+00
rb5jkv23,1.73178E+02,-4.40480E+01,1.95208E-02,1.36780E+00,3.92372E-02,1.35979E+00,3.92295E-02,1.38087E+00,2.84914E-02,1.37205E+00,2.11715E-02,1.36686E+00,1.44314E-02,1.35152E+00,8.43336E-03,1.34500E+00
rb5jkvqc,1.73187E+02,-4.40480E+01,1.93555E-02,1.36772E+00,3.88775E-02,1.35971E+00,3.89066E-02,1.38118E+00,2.82775E-02,1.37228E+00,2.10211E-02,1.36699E+00,1.43345E-02,1.35149E+00,8.38079E-03,1.34469E+00
rb5jmjm3,1.73196E+02,-4.40480E+01,1.91923E-02,1.36764E+00,3.85225E-02,1.35963E+00,3.85878E-02,1.38150E+00,2.80663E-02,1.37250E+00,2.08726E-02,1.36714E+00,1.42388E-02,1.35144E+00,8.32888E-03,1.34440E+00
rb5jmmk1,1.73205E+02,-4.40480E+01,1.90311E-02,1.36759E+00,3.81721E-02,1.35958E+00,3.82729E-02,1.38182E+00,2.78578E-02,1.37274E+00,2.07259E-02,1.36728E+00,1.41443E-02,1.35140E+00,8.27762E-03,1.34414E+00
rb5jmt69,1.73214E+02,-4.40480E+01,1.88720E-02,1.36753E+00,3.78262E-02,1.35952E+00,3.79620E-02,1.38215E+00,2.76517E-02,1.37298E+00,2.05810E-02,1.36743E+00,1.40510E-02,1.35138E+00,8.22697E-03,1.34386E+00
rb5jmv31,1.73223E+02,-4.40480E+01,1.87148E-02,1.36748E+00,3.74847E-02,1.35948E+00,3.76550E-02,1.38248E+00,2.74483E-02,1.37322E+00,2.04378E-02,1.36757E+00,1.39587E-02,1.35134E+00,8.17693E-03,1.34361E+00
rb5jmvr9,1.73232E+02,-4.40480E+01,1.85596E-02,1.36746E+00,3.71476E-02,1.35945E+00,3.73517E-02,1.38283E+00,2.72473E-02,1.37347E+00,2.02964E-02,1.36772E+00,1.38676E-02,1.35131E+00,8.12750E-03,1.34336E+00
rb5jqjq1,1.73241E+02,-4.40480E+01,1.84064E-02,1.36742E+00,3.68147E-02,1.35944E+00,3.70521E-02,1.38318E+00,2.70487E-02,1.37372E+00,2.01566E-02,1.36789E+00,1.37776E-02,1.35128E+00,8.07866E-03,1.34310E+00
rb5jqmkc,1.73250E+02,-4.40480E+01,1.82549E-02,1.36740E+00,3.64859E-02,1.35943E+00,3.67562E-02,1.38354E+00,2.68525E-02,1.37397E+00,2.00186E-02,1.36805E+00,1.36887E-02,1.35125E+00,8.03039E-03,1.34285E+00
rb5jqt73,1.73259E+02,-4.40480E+01,1.81054E-02,1.36738E+00,3.61613E-02,1.35943E+00,3.64639E-02,1.38390E+00,2.66586E-02,1.37423E+00,1.98821E-02,1.36821E+00,1.36008E-02,1.35124E+00,7.98270E-03,1.34262E+00
rb5jqv3c,1.73268E+02,-4.40480E+01,1.79576E-02,1.36737E+00,3.58407E-02,1.35945E+00,3.61751E-02,1.38427E+00,2.64670E-02,1.37448E+00,1.97473E-02,1.36837E+00,1.35139E-02,1.35122E+00,7.93556E-03,1.34237E+00
rb5jrj23,1.73277E+02,-4.40480E+01,1.78117E-02,1.36737E+00,3.55242E-02,1.35948E+00,3.58898E-02,1.38464E+00,2.62778E-02,1.37475E+00,1.96141E-02,1.36853E+00,1.34281E-02,1.35121E+00,7.88898E-03,1.34214E+00
rb5jrjr1,1.73286E+02,-4.40480E+01,1.76664E-02,1.36737E+00,3.52092E-02,1.35952E+00,3.56058E-02,1.38503E+00,2.60893E-02,1.37501E+00,1.94814E-02,1.36870E+00,1.33426E-02,1.35119E+00,7.84259E-03,1.34191E+00
rb5jrmm9,1.73295E+02,-4.40480E+01,1.75212E-02,1.36738E+00,3.48944E-02,1.35956E+00,3.53218E-02,1.38541E+00,2.59008E-02,1.37528E+00,1.93488E-02,1.36887E+00,1.32571E-02,1.35118E+00,7.79620E-03,1.34170E+00
rb5jrtk1,1.73304E+02,-4.40480E+01,1.73761E-02,1.36741E+00,3.45800E-02,1.35963E+00,3.50381E-02,1.38582E+00,2.57125E-02,1.37557E+00,1.92162E-02,1.36904E+00,1.31717E-02,1.35116E+00,7.74983E-03,1.34146E+00
rb5jrv69,1.73313E+02,-4.40480E+01,1.72312E-02,1.36743E+00,3.42661E-02,1.35969E+00,3.47547E-02,1.38623E+00,2.55244E-02,1.37585E+00,1.90837E-02,1.36923E+00,1.30863E-02,1.35116E+00,7.70349E-03,1.34124E+00
rb5m2j31,1.73322E+02,-4.40480E+01,1.70866E-02,1.36746E+00,3.39529E-02,1.35977E+00,3.44718E-02,1.38665E+00,2.53365E-02,1.37615E+00,1.89514E-02,1.36941E+00,1.30010E-02,1.35115E+00,7.65722E-03,1.34102E+00
rb5m2jrc,1.73331E+02,-4.40480E+01,1.69422E-02,1.36751E+00,3.36404E-02,1.35986E+00,3.41895E-02,1.38708E+00,2.51490E-02,1.37644E+00,1.88194E-02,1.36960E+00,1.29159E-02,1.35115E+00,7.61102E-03,1.34082E+00
rb5m2mq3,1.73340E+02,-4.40480E+01,1.67982E-02,1.36755E+00,3.33288E-02,1.35997E+00,3.39078E-02,1.38753E+00,2.49618E-02,1.37675E+00,1.86876E-02,1.36980E+00,1.28310E-02,1.35115E+00,7.56491E-03,1.34061E+00
rb5m2tkc,1.73349E+02,-4.40480E+01,1.66547E-02,1.36762E+00,3.30182E-02,1.36008E+00,3.36269E-02,1.38799E+00,2.47751E-02,1.37706E+00,1.85561E-02,1.36998E+00,1.27462E-02,1.35114E+00,7.51890E-03,1.34041E+00
rb5m2v73,1.73358E+02,-4.40480E+01,1.65115E-02,1.36767E+00,3.27087E-02,1.36022E+00,3.33468E-02,1.38845E+00,2.45889E-02,1.37737E+00,1.84249E-02,1.37019E+00,1.26617E-02,1.35115E+00,7.47300E-03,1.34019E+00
rb5m3j3c,1.73367E+02,-4.40480E+01,1.63689E-02,1.36775E+00,3.24003E-02,1.36035E+00,3.30676E-02,1.38892E+00,2.44033E-02,1.37770E+00,1.82942E-02,1.37040E+00,1.25774E-02,1.35115E+00,7.42724E-03,1.33998E+00
rb5m3m29,1.73376E+02,-4.40480E+01,1.62267E-02,1.36782E+00,3.20932E-02,1.36050E+00,3.27895E-02,1.38941E+00,2.42183E-02,1.37802E+00,1.81638E-02,1.37061E+00,1.24934E-02,1.35116E+00,7.38162E-03,1.33978E+00
rb5m3mr1,1.73385E+02,-4.40480E+01,1.60852E-02,1.36791E+00,3.17874E-02,1.36067E+00,3.25124E-02,1.38991E+00,2.40340E-02,1.37836E+00,1.80339E-02,1.37082E+00,1.24096E-02,1.35118E+00,7.33615E-03,1.33960E+00
rb5m3tm9,1.73394E+02,-4.40480E+01,1.59442E-02,1.36800E+00,3.14831E-02,1.36085E+00,3.22364E-02,1.39040E+00,2.38504E-02,1.37870E+00,1.79045E-02,1.37104E+00,1.23262E-02,1.35119E+00,7.29085E-03,1.33939E+00
rb4mmwgy,1.72161E+02,-4.40390E+01,2.13727E-02,1.36937E+00,4.32721E-02,1.36173E+00,4.28439E-02,1.37838E+00,3.08829E-02,1.37026E+00,2.28534E-02,1.36597E+00,1.55139E-02,1.35237E+00,9.02058E-03,1.34854E+00
rb4mmyfq,1.72170E+02,-4.40390E+01,2.15802E-02,1.36959E+00,4.37252E-02,1.36200E+00,4.32492E-02,1.37816E+00,3.11508E-02,1.37008E+00,2.30417E-02,1.36587E+00,1.56351E-02,1.35247E+00,9.08632E-03,1.34891E+00
rb4mqnby,1.72179E+02,-4.40390E+01,2.17886E-02,1.36980E+00,4.41801E-02,1.36228E+00,4.36558E-02,1.37795E+00,3.14197E-02,1.36992E+00,2.32307E-02,1.36579E+00,1.57568E-02,1.35256E+00,9.15228E-03,1.34933E+00
rb4mqnzq,1.72188E+02,-4.40390E+01,2.19975E-02,1.37004E+00,4.46364E-02,1.36259E+00,4.40637E-02,1.37776E+00,3.16893E-02,1.36975E+00,2.34202E-02,1.36570E+00,1.58787E-02,1.35266E+00,9.21844E-03,1.34973E+00
rb4mqqyn,1.72197E+02,-4.40390E+01,2.22070E-02,1.37028E+00,4.50940E-02,1.36290E+00,4.44726E-02,1.37757E+00,3.19595E-02,1.36960E+00,2.36101E-02,1.36562E+00,1.60010E-02,1.35277E+00,9.28474E-03,1.35014E+00
rb4mqwuw,1.72206E+02,-4.40390E+01,2.24169E-02,1.37052E+00,4.55527E-02,1.36322E+00,4.48823E-02,1.37740E+00,3.22303E-02,1.36945E+00,2.38004E-02,1.36555E+00,1.61235E-02,1.35287E+00,9.35117E-03,1.35054E+00
rb4mqygn,1.72215E+02,-4.40390E+01,2.26272E-02,1.37078E+00,4.60122E-02,1.36356E+00,4.52926E-02,1.37724E+00,3.25015E-02,1.36931E+00,2.39910E-02,1.36548E+00,1.62462E-02,1.35298E+00,9.41769E-03,1.35096E+00
rb4mrncw,1.72224E+02,-4.40390E+01,2.28376E-02,1.37105E+00,4.64722E-02,1.36391E+00,4.57033E-02,1.37709E+00,3.27729E-02,1.36918E+00,2.41816E-02,1.36541E+00,1.63690E-02,1.35307E+00,9.48427E-03,1.35139E+00
rb4mrqbn,1.72233E+02,-4.40390E+01,2.30482E-02,1.37132E+00,4.69325E-02,1.36427E+00,4.61142E-02,1.37695E+00,3.30444E-02,1.36906E+00,2.43724E-02,1.36535E+00,1.64918E-02,1.35319E+00,9.55086E-03,1.35181E+00
rb4mrqyy,1.72242E+02,-4.40390E+01,2.32586E-02,1.37158E+00,4.73928E-02,1.36463E+00,4.65249E-02,1.37683E+00,3.33157E-02,1.36895E+00,2.45630E-02,1.36529E+00,1.66146E-02,1.35332E+00,9.61742E-03,1.35222E+00
rb4mrwvq,1.72251E+02,-4.40390E+01,2.34689E-02,1.37188E+00,4.78527E-02,1.36501E+00,4.69352E-02,1.37671E+00,3.35868E-02,1.36884E+00,2.47535E-02,1.36526E+00,1.67372E-02,1.35343E+00,9.68391E-03,1.35265E+00
rb4mrygy,1.72260E+02,-4.40390E+01,2.36789E-02,1.37217E+00,4.83120E-02,1.36540E+00,4.73449E-02,1.37661E+00,3.38574E-02,1.36874E+00,2.49436E-02,1.36521E+00,1.68596E-02,1.35357E+00,9.75029E-03,1.35308E+00
rb4t2nfq,1.72269E+02,-4.40390E+01,2.38882E-02,1.37246E+00,4.87699E-02,1.36579E+00,4.77532E-02,1.37652E+00,3.41272E-02,1.36865E+00,2.51332E-02,1.36517E+00,1.69816E-02,1.35368E+00,9.81645E-03,1.35350E+00
rb4t2qcn,1.72278E+02,-4.40390E+01,2.40966E-02,1.37275E+00,4.92261E-02,1.36619E+00,4.81599E-02,1.37644E+00,3.43958E-02,1.36857E+00,2.53219E-02,1.36514E+00,1.71031E-02,1.35381E+00,9.88234E-03,1.35393E+00
rb4t2qzw,1.72287E+02,-4.40390E+01,2.43040E-02,1.37307E+00,4.96801E-02,1.36661E+00,4.85646E-02,1.37637E+00,3.46631E-02,1.36849E+00,2.55096E-02,1.36511E+00,1.72240E-02,1.35394E+00,9.94788E-03,1.35435E+00
rb4t2wyn,1.72296E+02,-4.40390E+01,2.45102E-02,1.37339E+00,5.01315E-02,1.36703E+00,4.89669E-02,1.37631E+00,3.49287E-02,1.36842E+00,2.56963E-02,1.36510E+00,1.73442E-02,1.35408E+00,1.00130E-02,1.35479E+00
rb4t2yuw,1.72305E+02,-4.40390E+01,2.47149E-02,1.37370E+00,5.05799E-02,1.36745E+00,4.93663E-02,1.37627E+00,3.51925E-02,1.36837E+00,2.58816E-02,1.36509E+00,1.74635E-02,1.35420E+00,1.00777E-02,1.35520E+00
rb4t3ngn,1.72314E+02,-4.40390E+01,2.49181E-02,1.37402E+00,5.10248E-02,1.36788E+00,4.97626E-02,1.37624E+00,3.54542E-02,1.36831E+00,2.60655E-02,1.36507E+00,1.75818E-02,1.35434E+00,1.01419E-02,1.35562E+00
rb4t3qcy,1.72323E+02,-4.40390E+01,2.51194E-02,1.37434E+00,5.14658E-02,1.36831E+00,5.01554E-02,1.37622E+00,3.57136E-02,1.36827E+00,2.62476E-02,1.36507E+00,1.76991E-02,1.35449E+00,1.02055E-02,1.35605E+00
rb4t3wbq,1.72332E+02,-4.40390E+01,2.53187E-02,1.37467E+00,5.19024E-02,1.36875E+00,5.05442E-02,1.37620E+00,3.59703E-02,1.36823E+00,2.64280E-02,1.36507E+00,1.78152E-02,1.35461E+00,1.02684E-02,1.35646E+00
rb4t3wyy,1.72341E+02,-4.40390E+01,2.55157E-02,1.37500E+00,5.23341E-02,1.36920E+00,5.09285E-02,1.37619E+00,3.62241E-02,1.36820E+00,2.66062E-02,1.36507E+00,1.79300E-02,1.35476E+00,1.03307E-02,1.35688E+00
rb4t3yvq,1.72350E+02,-4.40390E+01,2.57103E-02,1.37534E+00,5.27605E-02,1.36965E+00,5.13081E-02,1.37619E+00,3.64746E-02,1.36817E+00,2.67822E-02,1.36508E+00,1.80433E-02,1.35489E+00,1.03921E-02,1.35730E+00
rb4t6ngy,1.72359E+02,-4.40390E+01,2.59021E-02,1.37566E+00,5.31810E-02,1.37008E+00,5.16823E-02,1.37621E+00,3.67217E-02,1.36816E+00,2.69558E-02,1.36510E+00,1.81550E-02,1.35504E+00,1.04527E-02,1.35770E+00
rb4t6qfw,1.72368E+02,-4.40390E+01,2.60910E-02,1.37599E+00,5.35951E-02,1.37053E+00,5.20508E-02,1.37622E+00,3.69650E-02,1.36814E+00,2.71267E-02,1.36512E+00,1.82651E-02,1.35518E+00,1.05124E-02,1.35809E+00
rb4t6wcn,1.72377E+02,-4.40390E+01,2.62768E-02,1.37632E+00,5.40022E-02,1.37097E+00,5.24131E-02,1.37625E+00,3.72042E-02,1.36813E+00,2.72947E-02,1.36514E+00,1.83732E-02,1.35532E+00,1.05710E-02,1.35849E+00
rb4t6wzw,1.72386E+02,-4.40390E+01,2.64591E-02,1.37664E+00,5.44019E-02,1.37141E+00,5.27687E-02,1.37627E+00,3.74389E-02,1.36813E+00,2.74596E-02,1.36516E+00,1.84794E-02,1.35544E+00,1.06285E-02,1.35888E+00
rb4t6yyn,1.72395E+02,-4.40390E+01,2.66377E-02,1.37697E+00,5.47937E-02,1.37185E+00,5.31172E-02,1.37631E+00,3.76689E-02,1.36814E+00,2.76211E-02,1.36520E+00,1.85834E-02,1.35560E+00,1.06849E-02,1.35928E+00
rb4t7nuy,1.72404E+02,-4.40390E+01,2.68124E-02,1.37729E+00,5.51768E-02,1.37228E+00,5.34580E-02,1.37636E+00,3.78939E-02,1.36815E+00,2.77791E-02,1.36523E+00,1.86851E-02,1.35573E+00,1.07401E-02,1.35964E+00
rb4t7qgq,1.72413E+02,-4.40390E+01,2.69829E-02,1.37760E+00,5.55509E-02,1.37271E+00,5.37906E-02,1.37641E+00,3.81135E-02,1.36816E+00,2.79334E-02,1.36526E+00,1.87844E-02,1.35587E+00,1.07939E-02,1.36002E+00
rb4t7wcy,1.72422E+02,-4.40390E+01,2.71490E-02,1.37791E+00,5.59152E-02,1.37313E+00,5.41146E-02,1.37646E+00,3.83274E-02,1.36817E+00,2.80836E-02,1.36529E+00,1.88811E-02,1.35600E+00,1.08464E-02,1.36038E+00
rb4t7ybq,1.72431E+02,-4.40390E+01,2.73105E-02,1.37822E+00,5.62694E-02,1.37353E+00,5.44295E-02,1.37652E+00,3.85352E-02,1.36819E+00,2.82296E-02,1.36533E+00,1.89751E-02,1.35613E+00,1.08973E-02,1.36072E+00
rb4t7yyy,1.72440E+02,-4.40390E+01,2.74670E-02,1.37851E+00,5.66128E-02,1.37394E+00,5.47348E-02,1.37657E+00,3.87367E-02,1.36820E+00,2.83711E-02,1.36536E+00,1.90662E-02,1.35626E+00,1.09467E-02,1.36107E+00
rb4tknvw,1.72449E+02,-4.40390E+01,2.76183E-02,1.37881E+00,5.69448E-02,1.37433E+00,5.50300E-02,1.37664E+00,3.89315E-02,1.36823E+00,2.85079E-02,1.36540E+00,1.91543E-02,1.35639E+00,1.09945E-02,1.36139E+00
rb4tkqun,1.72458E+02,-4.40390E+01,2.77642E-02,1.37909E+00,5.72649E-02,1.37471E+00,5.53145E-02,1.37670E+00,3.91193E-02,1.36825E+00,2.86398E-02,1.36543E+00,1.92392E-02,1.35651E+00,1.10405E-02,1.36170E+00
rb4tkwfw,1.72467E+02,-4.40390E+01,2.79044E-02,1.37936E+00,5.75726E-02,1.37508E+00,5.55881E-02,1.37677E+00,3.92998E-02,1.36827E+00,2.87666E-02,1.36547E+00,1.93208E-02,1.35661E+00,1.10848E-02,1.36202E+00
rb4tkycn,1.72476E+02,-4.40390E+01,2.80387E-02,1.37963E+00,5.78674E-02,1.37544E+00,5.58500E-02,1.37683E+00,3.94727E-02,1.36830E+00,2.88880E-02,1.36551E+00,1.93990E-02,1.35673E+00,1.11271E-02,1.36231E+00
rb4tkyzw,1.72485E+02,-4.40390E+01,2.81668E-02,1.37989E+00,5.81486E-02,1.37578E+00,5.61000E-02,1.37689E+00,3.96377E-02,1.36832E+00,2.90038E-02,1.36555E+00,1.94736E-02,1.35684E+00,1.11676E-02,1.36260E+00
rb4tmnyq,1.72494E+02,-4.40390E+01,2.82886E-02,1.38013E+00,5.84159E-02,1.37610E+00,5.63375E-02,1.37695E+00,3.97944E-02,1.36835E+00,2.91139E-02,1.36559E+00,1.95444E-02,1.35694E+00,1.12060E-02,1.36286E+00
rb4tmquy,1.72503E+02,-4.40390E+01,2.84180E-02,1.37982E+00,5.86981E-02,1.37593E+00,5.65905E-02,1.37672E+00,3.99627E-02,1.36822E+00,2.92327E-02,1.36549E+00,1.96214E-02,1.35691E+00,1.12480E-02,1.36272E+00
rb4tmwgq,1.72512E+02,-4.40390E+01,2.85447E-02,1.37936E+00,5.89738E-02,1.37561E+00,5.68384E-02,1.37642E+00,4.01279E-02,1.36803E+00,2.93495E-02,1.36535E+00,1.96971E-02,1.35685E+00,1.12895E-02,1.36248E+00
rb4tmycy,1.72521E+02,-4.40390E+01,2.86632E-02,1.37892E+00,5.92318E-02,1.37532E+00,5.70702E-02,1.37613E+00,4.02825E-02,1.36787E+00,2.94587E-02,1.36522E+00,1.97681E-02,1.35678E+00,1.13283E-02,1.36229E+00
rb4tqnbw,1.72530E+02,-4.40390E+01,2.87733E-02,1.37853E+00,5.94716E-02,1.37505E+00,5.72858E-02,1.37587E+00,4.04262E-02,1.36772E+00,2.95603E-02,1.36510E+00,1.98340E-02,1.35673E+00,1.13643E-02,1.36208E+00
rb4tqnzn,1.72539E+02,-4.40390E+01,2.88748E-02,1.37817E+00,5.96926E-02,1.37480E+00,5.74843E-02,1.37562E+00,4.05585E-02,1.36758E+00,2.96538E-02,1.36500E+00,1.98947E-02,1.35669E+00,1.13976E-02,1.36191E+00
rb4tqqvw,1.72548E+02,-4.40390E+01,2.89675E-02,1.37785E+00,5.98943E-02,1.37457E+00,5.76657E-02,1.37540E+00,4.06794E-02,1.36745E+00,2.97392E-02,1.36491E+00,1.99502E-02,1.35665E+00,1.14279E-02,1.36175E+00
rb4tqwun,1.72557E+02,-4.40390E+01,2.90511E-02,1.37755E+00,6.00764E-02,1.37437E+00,5.78293E-02,1.37520E+00,4.07884E-02,1.36734E+00,2.98163E-02,1.36482E+00,2.00002E-02,1.35662E+00,1.14553E-02,1.36162E+00
rb4tqyfw,1.72566E+02,-4.40390E+01,2.91255E-02,1.37729E+00,6.02384E-02,1.37418E+00,5.79749E-02,1.37503E+00,4.08855E-02,1.36724E+00,2.98849E-02,1.36473E+00,2.00448E-02,1.35659E+00,1.14797E-02,1.36148E+00
rb4trncq,1.72575E+02,-4.40390E+01,2.91905E-02,1.37705E+00,6.03800E-02,1.37402E+00,5.81022E-02,1.37488E+00,4.09702E-02,1.36714E+00,2.99448E-02,1.36466E+00,2.00837E-02,1.35655E+00,1.15010E-02,1.36137E+00
rb4trnzy,1.72584E+02,-4.40390E+01,2.92460E-02,1.37687E+00,6.05009E-02,1.37389E+00,5.82108E-02,1.37475E+00,4.10426E-02,1.36706E+00,2.99959E-02,1.36460E+00,2.01170E-02,1.35654E+00,1.15192E-02,1.36128E+00
rb4trqyq,1.72593E+02,-4.40390E+01,2.92918E-02,1.37669E+00,6.06007E-02,1.37377E+00,5.83005E-02,1.37463E+00,4.11023E-02,1.36700E+00,3.00381E-02,1.36454E+00,2.01445E-02,1.35652E+00,1.15342E-02,1.36121E+00
rb4trwuy,1.72602E+02,-4.40390E+01,2.93279E-02,1.37657E+00,6.06793E-02,1.37369E+00,5.83712E-02,1.37455E+00,4.11494E-02,1.36694E+00,3.00713E-02,1.36450E+00,2.01661E-02,1.35651E+00,1.15461E-02,1.36114E+00
rb4trygq,1.72611E+02,-4.40390E+01,2.93542E-02,1.37647E+00,6.07364E-02,1.37362E+00,5.84226E-02,1.37448E+00,4.11836E-02,1.36690E+00,3.00955E-02,1.36447E+00,2.01819E-02,1.35649E+00,1.15547E-02,1.36110E+00
rb4v2nfn,1.72620E+02,-4.40390E+01,2.93705E-02,1.37641E+00,6.07720E-02,1.37357E+00,5.84546E-02,1.37444E+00,4.12049E-02,1.36687E+00,3.01105E-02,1.36445E+00,2.01917E-02,1.35649E+00,1.15601E-02,1.36107E+00
rb4v2qbw,1.72629E+02,-4.40390E+01,2.93769E-02,1.37638E+00,6.07860E-02,1.37355E+00,5.84672E-02,1.37441E+00,4.12132E-02,1.36686E+00,3.01164E-02,1.36443E+00,2.01956E-02,1.35649E+00,1.15622E-02,1.36106E+00
rb4v2qzn,1.72638E+02,-4.40390E+01,2.93733E-02,1.37637E+00,6.07783E-02,1.37355E+00,5.84603E-02,1.37442E+00,4.12085E-02,1.36685E+00,3.01131E-02,1.36442E+00,2.01936E-02,1.35649E+00,1.15611E-02,1.36108E+00
rb4v2wvw,1.72647E+02,-4.40390E+01,2.93598E-02,1.37641E+00,6.07489E-02,1.37356E+00,5.84340E-02,1.37443E+00,4.11909E-02,1.36685E+00,3.01006E-02,1.36442E+00,2.01856E-02,1.35649E+00,1.15567E-02,1.36109E+00
rb4v2yuq,1.72656E+02,-4.40390E+01,2.93364E-02,1.37648E+00,6.06979E-02,1.37361E+00,5.83883E-02,1.37448E+00,4.11606E-02,1.36687E+00,3.00790E-02,1.36442E+00,2.01717E-02,1.35650E+00,1.15491E-02,1.36113E+00
rb4v3nfy,1.72665E+02,-4.40390E+01,2.93032E-02,1.37659E+00,6.06255E-02,1.37368E+00,5.83233E-02,1.37454E+00,4.11174E-02,1.36692E+00,3.00484E-02,1.36444E+00,2.01520E-02,1.35651E+00,1.15383E-02,1.36117E+00
rb4v3qcq,1.72674E+02,-4.40390E+01,2.92601E-02,1.37671E+00,6.05318E-02,1.37376E+00,5.82392E-02,1.37464E+00,4.10614E-02,1.36697E+00,3.00088E-02,1.36447E+00,2.01263E-02,1.35653E+00,1.15243E-02,1.36126E+00
