#,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
sids,lon,lat,depth,vs30,vs30measured,z1pt0,z2pt5,custom_site_id
2682,172.70100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y3umj
2683,172.71000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6h7t
2684,172.71900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6k6j
2685,172.72800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6s2t
2686,172.73700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6srj
2687,172.74600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6umv
2688,172.75500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7hkm
2689,172.76400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7k6v
2690,172.77300,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7s3m
2691,172.78200,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7u2j
2692,172.79100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7uqt
2693,172.80000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ykhmj
2694,172.80900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ykk7t
2695,172.81800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yks6j
2696,172.82700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yku2v
2697,172.83600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ykurm
2698,172.84500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ymhmv
2699,172.85400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ymkkm
2700,172.86300,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yms6v
2701,172.87200,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ymu3t
2702,172.88100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqh2j
2703,172.89000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqhqt
2704,172.89900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqkmj
2705,172.90800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqs7v
2706,172.91700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqu6m
2707,172.92600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrh2v
2708,172.93500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrhrm
2709,172.94400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrkmv
2710,172.95300,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrskt
2711,172.96200,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yru7j
2712,172.97100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2h3t
2713,172.98000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2k2j
2714,172.98900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2kqt
2715,172.99800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2smm
2716,173.00700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2u7v
2717,173.01600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3h6m
2718,173.02500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3k2v
2719,173.03400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3krt
2720,173.04300,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3sqj
2721,173.05200,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3ukt
2722,173.06100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6h7j
2723,173.07000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6k3t
2724,173.07900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6s2m
2725,173.08800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6sqv
2726,173.09700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6umm
2727,173.10600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7h7v
2728,173.11500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7k6m
2729,173.12400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7s3j
2730,173.13300,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7srt
2731,173.14200,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7uqj
2732,173.15100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nkhkt
2733,173.16000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nkk7m
2734,173.16900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nks3v
2735,173.17800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nku2m
2736,173.18700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nkuqv
2737,173.19600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmhmm
2738,173.20500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmkkj
2739,173.21400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nms6t
2740,173.22300,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmu3j
2741,173.23200,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmurt
2742,173.24100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqhqj
2743,173.25000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqkkv
2744,173.25900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqs7m
2745,173.26800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqu3v
2746,173.27700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrh2m
2747,173.28600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrhrj
2748,173.29500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrkmt
2749,173.30400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrskj
2750,173.31300,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nru6t
2751,173.32200,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2h3j
2752,173.33100,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2hrv
2753,173.34000,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2kqm
2754,173.34900,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2skv
2755,173.35800,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2u7m
2756,173.36700,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3h3v
2757,173.37600,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3k2t
2758,173.38500,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3krj
2759,173.39400,-43.87700,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3smt
2760,172.16100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qmw5f
2761,172.17000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qmy46
2762,172.17900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqn0f
2763,172.18800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqnp6
2764,172.19700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqqn4
2765,172.20600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqwhd
2766,172.21500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqy54
2767,172.22400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrn1d
2768,172.23300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrq04
2769,172.24200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrqnf
2770,172.25100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrwj6
2771,172.26000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qry5f
2772,172.26900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2n46
2773,172.27800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2q14
2774,172.28700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2qpd
2775,172.29600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2wn4
2776,172.30500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2yhd
2777,172.31400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3n54
2778,172.32300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3q1f
2779,172.33200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3w06
2780,172.34100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3wnf
2781,172.35000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3yj6
2782,172.35900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6n5f
2783,172.36800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6q4d
2784,172.37700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6w14
2785,172.38600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6wpd
2786,172.39500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6yn4
2787,172.40400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7nhf
2788,172.41300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7q56
2789,172.42200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7w1f
2790,172.43100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7y06
2791,172.44000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7ynf
2792,172.44900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wknjd
2793,172.45800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkqh4
2794,172.46700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkw4d
2795,172.47600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wky14
2796,172.48500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkypd
2797,172.49400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmnn6
2798,172.50300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmqhf
2799,172.51200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmw56
2800,172.52100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmy1f
2801,172.53000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wqn0d
2802,172.53900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wqnp4
2803,172.54800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wqqjd
2804,172.55700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wqwh4
2805,172.56600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wqy4d
2806,172.57500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wrn16
2807,172.58400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wrnpf
2808,172.59300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wrqn6
2809,172.60200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wrwhf
2810,172.61100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wry56
2811,172.62000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y2n44
2812,172.62900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y2q0d
2813,172.63800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y2qp4
2814,172.64700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y2wjd
2815,172.65600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y2yh6
2816,172.66500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y3n4f
2817,172.67400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y3q16
2818,172.68300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y3qpf
2819,172.69200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y3wn6
2820,172.70100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y3yj4
2821,172.71000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6n5d
2822,172.71900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6q44
2823,172.72800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6w0d
2824,172.73700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6wp4
2825,172.74600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y6yjf
2826,172.75500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7nh6
2827,172.76400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7q4f
2828,172.77300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7w16
2829,172.78200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7y04
2830,172.79100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4y7ynd
2831,172.80000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yknj4
2832,172.80900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ykq5d
2833,172.81800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ykw44
2834,172.82700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yky0f
2835,172.83600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ykyp6
2836,172.84500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ymnjf
2837,172.85400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ymqh6
2838,172.86300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ymw4f
2839,172.87200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ymy1d
2840,172.88100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqn04
2841,172.89000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqnnd
2842,172.89900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqqj4
2843,172.90800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqw5f
2844,172.91700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yqy46
2845,172.92600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrn0f
2846,172.93500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrnp6
2847,172.94400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrqjf
2848,172.95300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yrwhd
2849,172.96200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4yry54
2850,172.97100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2n1d
2851,172.98000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2q04
2852,172.98900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2qnd
2853,172.99800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2wj6
2854,173.00700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n2y5f
2855,173.01600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3n46
2856,173.02500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3q0f
2857,173.03400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3qpd
2858,173.04300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3wn4
2859,173.05200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n3yhd
2860,173.06100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6n54
2861,173.07000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6q1d
2862,173.07900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6w06
2863,173.08800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6wnf
2864,173.09700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n6yj6
2865,173.10600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7n5f
2866,173.11500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7q46
2867,173.12400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7w14
2868,173.13300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7wpd
2869,173.14200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5n7yn4
2870,173.15100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nknhd
2871,173.16000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nkq56
2872,173.16900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nkw1f
2873,173.17800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nky06
2874,173.18700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nkynf
2875,173.19600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmnj6
2876,173.20500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmqh4
2877,173.21400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmw4d
2878,173.22300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmy14
2879,173.23200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nmypd
2880,173.24100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqnn4
2881,173.25000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqqhf
2882,173.25900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqw56
2883,173.26800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nqy1f
2884,173.27700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrn06
2885,173.28600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrnp4
2886,173.29500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrqjd
2887,173.30400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nrwh4
2888,173.31300,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5nry4d
2889,173.32200,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2n14
2890,173.33100,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2npf
2891,173.34000,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2qn6
2892,173.34900,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2whf
2893,173.35800,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q2y56
2894,173.36700,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3n1f
2895,173.37600,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3q0d
2896,173.38500,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3qp4
2897,173.39400,-43.86800,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5q3wjd
2898,172.16100,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qmxey
2899,172.17000,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qmzdq
2900,172.17900,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqp8y
2901,172.18800,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqpxq
2902,172.19700,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqrwn
2903,172.20600,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqxsw
2904,172.21500,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qqzen
2905,172.22400,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrp9w
2906,172.23300,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrr8n
2907,172.24200,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrrwy
2908,172.25100,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrxtq
2909,172.26000,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4qrzey
2910,172.26900,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2pdq
2911,172.27800,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2r9n
2912,172.28700,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2rxw
2913,172.29600,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2xwn
2914,172.30500,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w2zsw
2915,172.31400,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3pen
2916,172.32300,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3r9y
2917,172.33200,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3x8q
2918,172.34100,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3xwy
2919,172.35000,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w3ztq
2920,172.35900,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6pey
2921,172.36800,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6rdw
2922,172.37700,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6x9n
2923,172.38600,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6xxw
2924,172.39500,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w6zwn
2925,172.40400,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7psy
2926,172.41300,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7req
2927,172.42200,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7x9y
2928,172.43100,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7z8q
2929,172.44000,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4w7zwy
2930,172.44900,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkptw
2931,172.45800,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkrsn
2932,172.46700,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkxdw
2933,172.47600,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkz9n
2934,172.48500,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wkzxw
2935,172.49400,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmpwq
2936,172.50300,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmrsy
2937,172.51200,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmxeq
2938,172.52100,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wmz9y
2939,172.53000,-43.85900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4wqp8w
